method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,include_logvar,logvar_output_scale,feature_adapter,block,not_applicable,samples,element_count,nan_count,inf_count,l2_norm_mean,l2_norm_median,l2_norm_p95,l2_norm_max,max_abs_mean,max_abs_p95,max_abs_max
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,crossing_or_sudden_threat,high,0,1.0,raw_concat,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,sinusoidal_lateral,high,0,1.0,raw_concat,obs_i_12,0,9087,109044,0,0,1.3848155883130715,1.3662885427474976,1.8485917806625365,2.2027058601379395,0.8202378781332204,1.0,1.3367576599121094
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,sinusoidal_lateral,high,0,1.0,raw_concat,delta_hat_9_after_scale,0,9087,81783,0,0,1.2095840676226763,1.2369472980499268,1.662299561500549,2.9852309226989746,0.9510191566184454,1.3322467803955071,2.511789321899414
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,sinusoidal_lateral,high,0,1.0,raw_concat,logvar_raw_9_clamped,0,9087,81783,0,0,12.882382156065198,13.359976768493652,14.368728160858154,14.979315757751465,4.967416352927652,5.0,5.0
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,sinusoidal_lateral,high,0,1.0,raw_concat,logvar_scaled_9_policy,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,sinusoidal_lateral,high,0,1.0,raw_concat,full_aug_obs,0,9087,190827,0,0,1.8569324786177404,1.8452504873275757,2.3668512582778924,3.5534186363220215,1.016726398200397,1.3326862096786496,2.511789321899414
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,sinusoidal_lateral,high,0,1.0,raw_concat,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,ar1_velocity,high,0,1.0,raw_concat,obs_i_12,0,7693,92316,0,0,1.3911148202476615,1.3675901889801025,1.8647608518600463,2.279231071472168,0.8248340282470558,1.006001567840576,1.4401750564575195
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,ar1_velocity,high,0,1.0,raw_concat,delta_hat_9_after_scale,0,7693,69237,0,0,1.1994012430316061,1.2189332246780396,1.5943615436553955,3.178272008895874,0.9399350114466,1.282756781578064,2.5441713333129883
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,ar1_velocity,high,0,1.0,raw_concat,logvar_raw_9_clamped,0,7693,69237,0,0,13.118451219068056,13.477128982543945,14.445758247375489,15.0,4.985068550937959,5.0,5.0
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,ar1_velocity,high,0,1.0,raw_concat,logvar_scaled_9_policy,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,ar1_velocity,high,0,1.0,raw_concat,full_aug_obs,0,7693,161553,0,0,1.852429054174841,1.8575661182403564,2.347675895690918,3.67246675491333,1.001740403778451,1.2837480306625366,2.5441713333129883
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,ar1_velocity,high,0,1.0,raw_concat,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,sinusoidal_lateral,medium,0,1.0,raw_concat,obs_i_12,0,732,8784,0,0,1.2891573056660064,1.2828049659729004,1.666608065366745,1.944583773612976,0.702035479613992,1.0368555307388305,1.1636120080947876
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,sinusoidal_lateral,medium,0,1.0,raw_concat,delta_hat_9_after_scale,0,732,6588,0,0,1.139059441611985,1.1876458525657654,1.606629168987274,2.357147216796875,0.8975870769236827,1.2875268161296842,1.9775508642196655
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,sinusoidal_lateral,medium,0,1.0,raw_concat,logvar_raw_9_clamped,0,732,6588,0,0,12.660658974465125,13.181660652160645,13.969875288009641,14.81229019165039,4.942080662875879,5.0,5.0
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,sinusoidal_lateral,medium,0,1.0,raw_concat,logvar_scaled_9_policy,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,sinusoidal_lateral,medium,0,1.0,raw_concat,full_aug_obs,0,732,15372,0,0,1.7433512416856536,1.7290664911270142,2.168090772628784,2.8824427127838135,0.9572270142901791,1.2875268161296842,1.9775508642196655
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,sinusoidal_lateral,medium,0,1.0,raw_concat,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,linear,high,0,1.0,raw_concat,obs_i_12,0,5347,64164,0,0,1.3808215420803935,1.3652557134628296,1.8399967908859252,2.2225844860076904,0.8226131746896922,1.004623818397522,1.4371967315673828
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,linear,high,0,1.0,raw_concat,delta_hat_9_after_scale,0,5347,48123,0,0,1.2187224131628622,1.2484679222106934,1.6796793699264525,3.3920810222625732,0.9674431669259486,1.355142855644226,2.863664150238037
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,linear,high,0,1.0,raw_concat,logvar_raw_9_clamped,0,5347,48123,0,0,12.59886658621967,13.028669357299805,14.422626304626466,15.0,4.948244885192623,5.0,5.0
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,linear,high,0,1.0,raw_concat,logvar_scaled_9_policy,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,linear,high,0,1.0,raw_concat,full_aug_obs,0,5347,112287,0,0,1.8597220767540912,1.8662464618682861,2.3396870851516725,3.957444906234741,1.026136419941203,1.3575851798057554,2.863664150238037
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,linear,high,0,1.0,raw_concat,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
