repair_stage,scenario,checkpoint_or_policy,motion_mode,threat_class,history_valid_ratio_bin,active_only,samples,delta_norm_1s_mean,delta_norm_1s_median,delta_norm_1s_p95,delta_norm_1s_max,logvar_xy_1s_mean,logvar_xy_1s_median,logvar_xy_1s_min,logvar_xy_1s_max,delta_norm_2s_mean,delta_norm_2s_median,delta_norm_2s_p95,delta_norm_2s_max,logvar_xy_2s_mean,logvar_xy_2s_median,logvar_xy_2s_min,logvar_xy_2s_max,delta_norm_4s_mean,delta_norm_4s_median,delta_norm_4s_p95,delta_norm_4s_max,logvar_xy_4s_mean,logvar_xy_4s_median,logvar_xy_4s_min,logvar_xy_4s_max,projected_std_radial_mean,projected_std_radial_std,projected_std_relvel_mean,projected_std_relvel_std,z_norm_mean,z_norm_median,z_norm_p95,z_norm_max,nan_count,inf_count
after_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,low,0_0.25,1,26,0.469312598140767,0.5174563378095627,0.9844690263271332,1.0876092910766602,-3.1836331440852237,-3.107627511024475,-4.015961647033691,-2.3354837894439697,2.0740464056053987,2.6151732206344604,3.8848756551742554,4.212344169616699,-2.256388389147245,-2.558833956718445,-3.277987003326416,-1.1080673933029175,3.6260632041555185,4.797148942947388,6.602290153503418,6.907754898071289,-2.018446765266932,-2.83877956867218,-3.5057969093322754,0.058448582887649536,0.28157471177669674,0.10476795178082268,0.29485758909812343,0.09561576574625263,15.79021244782668,15.634114742279053,24.145939350128174,24.951913833618164,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,low,1.0,1,14,1.0412327604634422,1.070387840270996,1.0947720527648925,1.0997494459152222,-4.165346588407244,-4.082392692565918,-4.751917839050293,-4.01710319519043,3.5403659684317454,3.631307005882263,3.7146191954612733,3.749892234802246,-3.3062497888292586,-3.2700246572494507,-3.541076183319092,-3.2434675693511963,6.415224518094744,6.558555841445923,6.934594345092774,7.008492469787598,-3.227659055164882,-3.2487608194351196,-3.4791574478149414,-3.04805326461792,0.09946254694036075,0.0145094305670125,0.16601505875587463,0.030701947854324667,20.08123275211879,19.413877487182617,26.604341506958008,26.82859230041504,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,medium,0.25_0.5,1,40,1.198703382909298,1.2154845595359802,1.3693837463855743,1.3871780633926392,-4.086830306053161,-4.157242298126221,-4.535820007324219,-3.4252724647521973,4.222751009464264,4.199130535125732,4.586788702011108,4.6462531089782715,-3.1958803594112397,-3.215330719947815,-3.530607223510742,-2.6950578689575195,7.113557648658753,7.043316841125488,7.911553525924683,8.007570266723633,-3.361172378063202,-3.4088008403778076,-3.6027066707611084,-3.008582592010498,0.19301365930587053,0.05387668716434784,0.17959232442080975,0.04119605415980696,23.744637155532835,23.916306495666504,27.9380220413208,27.975727081298828,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,medium,0.5_0.75,1,39,1.1177201026525252,1.1050403118133545,1.280417561531067,1.319400668144226,-4.21419330743643,-4.254854679107666,-4.5651774406433105,-3.422426700592041,3.939556109599578,3.962414026260376,4.15873613357544,4.238582611083984,-3.2916963406098194,-3.338207960128784,-3.526068687438965,-2.9093809127807617,7.31777852620834,7.073288440704346,8.199037742614745,8.280513763427734,-3.2726610807272105,-3.3552043437957764,-3.5529208183288574,-2.449674129486084,0.1717129068878981,0.05354304534818791,0.1533782503161675,0.02847004481290435,23.867264380821815,21.853275299072266,27.739834022521972,27.849876403808594,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,medium,0.75_1.0,1,35,1.101259650502886,1.0897295475006104,1.2613894104957581,1.2695802450180054,-4.107748671940395,-4.297228813171387,-4.536459445953369,-2.774136543273926,3.8615300859723773,3.83168625831604,4.273514223098755,4.302220344543457,-3.2274626527513774,-3.3288979530334473,-3.5390524864196777,-2.4711661338806152,7.602246897561209,7.792277812957764,8.564123630523682,8.581733703613281,-3.0944811957223073,-3.278358221054077,-3.4567623138427734,-1.8603451251983643,0.16563056728669576,0.038631404048033495,0.15282704085111617,0.03912930400187273,23.452884837559292,21.658443450927734,28.497979736328126,28.613250732421875,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,medium,0_0.25,1,47,0.7623294495997277,0.8289916515350342,1.1966089367866515,1.2602417469024658,-3.3336697385666216,-3.2999496459960938,-4.079380512237549,-2.353346824645996,3.2520491555333138,3.7584307193756104,4.316776132583618,4.421259880065918,-2.525664524829134,-2.5672619342803955,-3.226170778274536,-1.029467225074768,5.471789384458927,6.24745512008667,6.958878755569458,7.563298225402832,-2.7504225354245366,-3.075284719467163,-3.5150983333587646,0.06967580318450928,0.3444838024517323,0.12491163367126361,0.34938276448148364,0.12184852427809882,19.841560302896703,20.90239143371582,26.324964714050292,27.638242721557617,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,medium,1.0,1,61,1.0383503906062392,1.0160682201385498,1.2486902475357056,1.367079257965088,-4.447197230135808,-4.572017669677734,-5.0,-2.5502266883850098,3.8890274782649805,3.9263882637023926,4.143091678619385,4.220947742462158,-3.3929614395391745,-3.4214823246002197,-3.8471078872680664,-2.3255302906036377,7.440283157786385,7.468691825866699,8.026525497436523,8.912657737731934,-3.2121761333746988,-3.294373035430908,-3.550053596496582,-1.726944923400879,0.12700203696235282,0.056015550700505734,0.1309656175922175,0.048966235777638374,24.69502974338219,26.495830535888672,28.16147232055664,28.648029327392578,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,high,0.25_0.5,1,95,1.0782350151162399,1.0594404935836792,1.4434693932533265,1.6899287700653076,-4.036382948724847,-4.038000106811523,-4.442240238189697,-3.5158047676086426,3.7363917840154546,3.7995364665985107,4.721954679489135,5.428916931152344,-3.032862091064453,-3.0462021827697754,-3.4739439487457275,-2.364651679992676,6.076078442523354,6.204141139984131,7.521167325973511,8.3653564453125,-3.1120741404985126,-3.238802194595337,-3.615342140197754,-1.7792959213256836,0.18872484188330801,0.04122534954624632,0.19707405880877846,0.041136873265503374,22.614750952469674,23.4155330657959,26.689032363891602,27.438087463378906,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,high,0.5_0.75,1,93,1.041710622849003,1.0286732912063599,1.3773738622665406,1.492390513420105,-4.058929174177108,-4.147329330444336,-4.563659191131592,-3.3378372192382812,3.535543836573119,3.5955147743225098,4.332594299316407,4.723234176635742,-3.043990837630405,-3.1409473419189453,-3.49641489982605,-2.24699330329895,6.081367336293702,6.316120624542236,7.367613124847412,7.581702709197998,-2.8477758528083883,-3.111952781677246,-3.6056020259857178,-1.4378796815872192,0.18250535676876703,0.05840680793110787,0.1910132698474392,0.0573642748877713,22.235851451914797,23.135364532470703,27.024012756347656,27.57670021057129,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,high,0.75_1.0,1,88,1.0108036006038839,1.0040389895439148,1.3573911845684052,1.5148591995239258,-3.9781212346120314,-4.04945969581604,-4.712996482849121,-2.7803688049316406,3.4288507266478105,3.521340847015381,4.627844429016109,5.062591552734375,-2.9346653778444636,-3.0292601585388184,-3.515343189239502,-1.5174150466918945,6.070201128721237,6.238014221191406,7.484019923210144,8.447509765625,-2.686256592246619,-3.0365657806396484,-3.504793643951416,-0.9745689034461975,0.18552677832882514,0.06902959344556032,0.2019805617799813,0.06884561392959015,21.610003081235018,21.674948692321777,27.271741104125976,29.82210350036621,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,high,0_0.25,1,79,0.7638180164879635,0.8004092574119568,1.1768698334693906,1.5244061946868896,-3.461855191218702,-3.527723789215088,-4.150063514709473,-2.478754997253418,3.1847619882112816,3.489536762237549,4.372824716567993,5.102529525756836,-2.582071598572067,-2.64088773727417,-3.2363243103027344,-1.4075887203216553,5.25894689192123,5.703029632568359,6.894964647293091,7.636316299438477,-2.7979912320269813,-3.0215463638305664,-3.548686981201172,-0.21018832921981812,0.3197692557226253,0.11516726688127257,0.32118738112570366,0.1069105752939012,19.953496872624264,21.40935707092285,25.949451637268066,27.109722137451172,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,high,1.0,1,177,0.8692886480840586,0.8415923714637756,1.2905434131622309,1.469137191772461,-4.124326541598907,-4.148797512054443,-5.0,-2.752065420150757,3.131383045245025,3.092305898666382,4.193327140808105,4.949909210205078,-3.049562287532677,-3.123661994934082,-4.1824846267700195,-0.8999747633934021,5.418517275718646,5.570342063903809,6.908962440490723,8.079923629760742,-2.6862715821144945,-3.038788080215454,-3.5325591564178467,-0.28670957684516907,0.1603246616610026,0.06466940378365271,0.18132200012099273,0.07096567396458035,20.911772216107213,21.410598754882812,25.363600158691405,28.73644256591797,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,low,0.25_0.5,1,15,0.9785588184992472,0.9488402605056763,1.2419070482254029,1.263335943222046,-4.0313463846842446,-3.9950265884399414,-4.329655170440674,-3.7951300144195557,3.527985922495524,3.4799649715423584,4.357144117355347,4.491331100463867,-2.962621545791626,-2.9177544116973877,-3.385223388671875,-2.7602124214172363,5.722031052907308,5.66921854019165,7.454335737228393,7.726006507873535,-2.9168853680292766,-3.1029152870178223,-3.334698438644409,-1.8082622289657593,0.18405034492413203,0.03910160881720555,0.21109598875045776,0.03818430078449709,22.27772789001465,21.81815528869629,26.790048789978027,27.096940994262695,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,low,0.5_0.75,1,15,0.8044575373331706,0.8055563569068909,0.9094176232814787,1.01045560836792,-3.853910716374715,-3.962012529373169,-4.3498029708862305,-3.0872645378112793,2.6897104104359943,2.6309568881988525,3.157229542732238,3.690171480178833,-2.797631597518921,-2.878833293914795,-3.4620821475982666,-1.9692084789276123,4.702626244227091,4.48036003112793,5.55449047088623,5.961838245391846,-1.912555746237437,-2.0334064960479736,-3.200705051422119,-0.2644808888435364,0.17621814260880153,0.03845741803369919,0.19754566252231598,0.02890338450006047,18.47523193359375,18.265338897705078,20.715174865722656,20.716886520385742,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,low,0.75_1.0,1,15,0.8602671504020691,0.8467583060264587,1.0444116234779357,1.0699244737625122,-3.5541914463043214,-3.779111862182617,-4.067904949188232,-2.718522071838379,2.9367927074432374,2.9161038398742676,3.7136947393417357,3.864348888397217,-2.5578188419342043,-2.8252041339874268,-3.0863561630249023,-1.7925634384155273,5.025902271270752,4.971683979034424,6.602762508392334,6.699604511260986,-1.8687903801600139,-1.8912339210510254,-2.9049344062805176,-0.6135163307189941,0.186497296889623,0.05561460168894767,0.23922550876935322,0.043871648665611725,18.630479303995767,18.860984802246094,21.683841705322266,22.497358322143555,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,low,0_0.25,1,20,0.6817767290398479,0.7346490919589996,0.9775329858064652,1.0241111516952515,-3.349246597290039,-3.321860432624817,-3.8685238361358643,-2.5339667797088623,3.152706805616617,3.6724331378936768,4.002220284938812,4.272366523742676,-2.4977500200271607,-2.533846616744995,-2.7625155448913574,-1.7904815673828125,5.244321300089359,5.623690366744995,6.823098754882812,6.84177303314209,-2.741726651787758,-3.008622884750366,-3.403214693069458,-0.5693138241767883,0.33697575256228446,0.13359298370858097,0.36371068134903906,0.12749427752927214,20.029626417160035,22.170732498168945,24.20738277435303,26.821067810058594,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,low,1.0,1,35,0.6487891052450453,0.6440449357032776,0.922221326828003,0.9331568479537964,-3.858588879449027,-3.850801467895508,-4.602316856384277,-2.843867778778076,2.2806551558630805,2.2807013988494873,3.293743848800659,3.4556682109832764,-2.61275121143886,-2.562870979309082,-3.366356372833252,-1.9152467250823975,4.013585506166731,3.8703885078430176,5.282966279983519,6.0227742195129395,-1.5625034536634173,-1.730659008026123,-2.9135823249816895,-0.3947925567626953,0.15603293584925787,0.036763040640169664,0.18575120185102736,0.05313168514188231,17.476147951398577,17.35822105407715,19.158176612854003,20.509597778320312,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,medium,0.25_0.5,1,55,0.9892380194230513,1.010384202003479,1.3069491744041442,1.3286203145980835,-3.939659244363958,-4.018059253692627,-4.463900089263916,-2.6361403465270996,3.589796094460921,3.795246124267578,4.464856863021851,4.542071342468262,-2.973554394461892,-3.0984716415405273,-3.5188937187194824,-1.615640640258789,5.96792989210649,6.313168048858643,7.4913732528686525,7.649098873138428,-2.9205399366942317,-3.3054823875427246,-3.6515111923217773,-0.3040897250175476,0.1879738846963102,0.04233716740095566,0.20144659199497916,0.043319897758714886,21.654885361411356,20.923067092895508,26.37966651916504,27.281042098999023,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,medium,0.5_0.75,1,55,1.0010636925697327,0.9777934551239014,1.3033880710601806,1.3998175859451294,-4.049800378626043,-4.082365989685059,-4.4988203048706055,-3.4970531463623047,3.586321065642617,3.633975028991699,4.587046194076538,4.656680583953857,-3.078575996919112,-3.195507049560547,-3.4432926177978516,-2.122077703475952,6.349934387207031,6.51167631149292,7.464127159118652,7.822566032409668,-2.9702893538908524,-3.2367496490478516,-3.510774850845337,-0.29257869720458984,0.1659208196130666,0.03556561179633904,0.19155411205508494,0.046728655836549955,22.266863389448687,22.55298614501953,26.50608673095703,27.34310531616211,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,medium,0.75_1.0,1,55,0.9434187997471203,0.934715986251831,1.2082671046257019,1.2686383724212646,-4.008270241997459,-4.002516746520996,-4.463513374328613,-3.1038296222686768,3.2809147618033667,3.292335271835327,3.9779260396957397,4.257308006286621,-3.0885986371473835,-3.101055145263672,-3.563432216644287,-1.8901112079620361,5.879393170096657,5.843399524688721,7.178341913223266,7.475534439086914,-2.8959480686621233,-3.039585828781128,-3.507293701171875,-0.9818466305732727,0.1685294051061977,0.05844765829171145,0.2019686148925261,0.051104038397913616,20.647848684137518,21.211650848388672,23.68513774871826,24.541606903076172,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,medium,0_0.25,1,60,0.6212157802035411,0.7105334103107452,1.1920659959316253,1.2364952564239502,-3.3214431246121725,-3.3457770347595215,-3.897707462310791,-2.374197483062744,2.6373426280915737,2.9148625135421753,4.15944504737854,4.283984661102295,-2.477992331981659,-2.6217567920684814,-3.348717212677002,-1.1342995166778564,4.36086403504014,5.132927179336548,6.529535079002381,6.79591178894043,-2.4426914473374683,-3.0095914602279663,-3.515986442565918,-0.006252855062484741,0.3209599268933137,0.1180930563023221,0.32396040558815004,0.11144790103217174,17.288213427861532,17.420791625976562,24.18103313446045,24.90015411376953,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,medium,1.0,1,90,0.854372607337104,0.8084679543972015,1.2496210217475892,1.2583138942718506,-4.1731291055679325,-4.435032367706299,-5.0,-2.9850430488586426,3.1184188736809624,3.122427225112915,3.963140499591827,4.036618232727051,-3.1186901926994324,-3.267733335494995,-3.7444591522216797,-1.8038029670715332,5.596410510275099,5.774340629577637,6.810018873214721,7.097067832946777,-2.8941893372270795,-3.166088819503784,-3.512695789337158,-0.7969133257865906,0.1587527231209808,0.07041267944202642,0.17935684555106693,0.07910487975736576,21.434689458211263,22.176228523254395,25.456216526031493,26.201364517211914,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,crossing_or_sudden_threat,high,0.25_0.5,1,20,1.0802580565214157,1.0819756984710693,1.2742624461650849,1.284894585609436,-4.103695869445801,-4.161583662033081,-4.655374526977539,-3.490168571472168,3.7081624150276182,3.651352047920227,4.290375876426697,4.350727081298828,-3.375062906742096,-3.400659203529358,-3.7982420921325684,-2.8860766887664795,6.484311532974243,6.39592719078064,7.476879191398621,7.810294151306152,-3.4157159686088563,-3.4600499868392944,-3.6515445709228516,-2.933425188064575,0.1755604326725006,0.04110512643637488,0.2054214108735323,0.06489511272463394,20.651234340667724,20.57557487487793,24.703163719177248,24.735971450805664,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,crossing_or_sudden_threat,high,0.5_0.75,1,20,1.1240033477544784,1.1728719472885132,1.322987860441208,1.3581483364105225,-4.037219488620758,-3.8827942609786987,-4.656201362609863,-3.6605091094970703,3.9275477290153504,4.131552219390869,4.469575142860412,4.573659420013428,-3.265405833721161,-3.1625479459762573,-3.6789746284484863,-3.0410983562469482,7.530051732063294,7.746169328689575,8.448677587509156,8.655362129211426,-3.2892080426216124,-3.32066810131073,-3.454569101333618,-2.9581713676452637,0.17773846797645093,0.048515414534779214,0.20858946889638902,0.0570562723116198,21.83710069656372,21.332937240600586,24.42375030517578,24.58002281188965,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,crossing_or_sudden_threat,high,0.75_1.0,1,20,1.1191062033176422,1.1512219905853271,1.3268427014350892,1.3488476276397705,-4.154954314231873,-4.057881116867065,-4.636795997619629,-3.7938945293426514,4.009443068504334,4.1448283195495605,4.599164009094238,4.609483242034912,-3.28900682926178,-3.2352720499038696,-3.568066358566284,-3.131179094314575,7.539852285385132,7.688401699066162,8.22928729057312,8.24509048461914,-3.355838644504547,-3.359052300453186,-3.3864598274230957,-3.2843222618103027,0.14459748342633247,0.0395027523358506,0.1841363500803709,0.040806298435446094,22.322871685028076,21.6193208694458,25.699068450927733,25.893754959106445,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,crossing_or_sudden_threat,high,0_0.25,1,23,0.5358711445461148,0.5724138021469116,0.948770260810852,1.0852471590042114,-3.1538860383241074,-3.1216578483581543,-4.1265716552734375,-2.3286781311035156,2.2507627713291543,2.475321054458618,3.636143088340759,3.8588151931762695,-2.5404956340789795,-2.6542153358459473,-3.189253807067871,-1.5822703838348389,4.376225077587625,5.012317657470703,5.903230237960815,6.163529872894287,-2.463164333416068,-2.8493356704711914,-3.386901378631592,-0.3377193510532379,0.34426768448041833,0.1100510738466122,0.40034597529017407,0.14372432312051264,15.45945872431216,14.456010818481445,22.646351623535153,23.51303482055664,0,0
