split,horizon_sec,direction,bin,std_low,std_high,count,mean_predicted_std,mean_abs_projected_error,pct_abs_z_lt_1,pct_abs_z_lt_2
test,2.0,rel_velocity_xy,0,0.2372903674840927,0.46463246941566466,8106,0.4220298230648041,0.32555800676345825,0.7176165803108808,0.9338761411300271
test,2.0,rel_velocity_xy,1,0.46463246941566466,0.4933123648166657,8105,0.48052069544792175,0.3002867102622986,0.8092535471930907,0.9352251696483652
test,2.0,rel_velocity_xy,2,0.4933123648166657,0.5159664988517761,8106,0.5049848556518555,0.246909499168396,0.8660251665433013,0.9562052800394769
test,2.0,rel_velocity_xy,3,0.5159664988517761,0.5409542560577393,8105,0.5276448130607605,0.23670095205307007,0.8908081431215299,0.9599012954966071
test,2.0,rel_velocity_xy,4,0.5409542560577393,0.6980918049812317,8106,0.5599185824394226,0.2138119786977768,0.9071058475203553,0.9689119170984456
test,2.0,error_direction_diag_only,0,0.22237075865268707,0.4162178456783295,8106,0.38028693199157715,0.4393981695175171,0.5041944238835431,0.848507278559092
test,2.0,error_direction_diag_only,1,0.4162178456783295,0.44686147570610046,8105,0.43215206265449524,0.3634946644306183,0.688463911165947,0.929179518815546
test,2.0,error_direction_diag_only,2,0.44686147570610046,0.4744161725044251,8106,0.4607062339782715,0.4059676229953766,0.6732050333086602,0.9069824821120158
test,2.0,error_direction_diag_only,3,0.4744161725044251,0.5045356750488281,8105,0.4885648787021637,0.4378212094306946,0.6742751388032079,0.894386181369525
test,2.0,error_direction_diag_only,4,0.5045356750488281,0.6981343626976013,8106,0.532459557056427,0.5330172777175903,0.6122625215889465,0.8677522822600543
test,4.0,x_axis,0,0.27205294370651245,0.5096527218818665,6778,0.4588114023208618,0.49091246724128723,0.5731779285925052,0.8568899380348185
test,4.0,x_axis,1,0.5096527218818665,0.5397075057029724,6778,0.5265793204307556,0.3195122182369232,0.826349955739156,0.9670994393626439
test,4.0,x_axis,2,0.5397075057029724,0.5619053483009339,6777,0.5508109927177429,0.29954925179481506,0.8508189464364763,0.9738822487826472
test,4.0,x_axis,3,0.5619053483009339,0.5882596611976624,6778,0.5732476115226746,0.324999064207077,0.8273827087636471,0.9668043670699321
test,4.0,x_axis,4,0.5882596611976624,0.9116239547729492,6778,0.6521213054656982,0.48714345693588257,0.744910002950723,0.9364119209206255
test,4.0,y_axis,0,0.6460382342338562,1.0410885572433473,6778,0.9490063786506653,0.4029189944267273,0.8824136913543819,0.9486574210681618
test,4.0,y_axis,1,1.0410885572433473,1.084445309638977,6778,1.0684597492218018,0.5457637310028076,0.8388905281794039,0.9322809088226616
test,4.0,y_axis,2,1.084445309638977,1.1027694702148438,6777,1.0938090085983276,0.5060850977897644,0.8531798731001918,0.9247454625940682
test,4.0,y_axis,3,1.1027694702148438,1.1354646921157836,6778,1.114945888519287,0.4939325451850891,0.8629389200354087,0.9383298908232517
test,4.0,y_axis,4,1.1354646921157836,1.620018720626831,6778,1.2401444911956787,0.47890812158584595,0.8816760106226026,0.9479197403363824
test,4.0,radial_xy,0,0.285060852766037,0.5590735673904419,6778,0.5177175402641296,0.38695114850997925,0.7283859545588669,0.9378872823841842
test,4.0,radial_xy,1,0.5590735673904419,0.5957867980003357,6778,0.5778111219406128,0.3285902738571167,0.8329890823251697,0.9697550899970493
test,4.0,radial_xy,2,0.5957867980003357,0.6427347660064697,6777,0.6183183789253235,0.3923758566379547,0.7988785598347351,0.9572082042201564
test,4.0,radial_xy,3,0.6427347660064697,0.7029139637947083,6778,0.6711854934692383,0.45004400610923767,0.7751549129536737,0.9485098849218059
test,4.0,radial_xy,4,0.7029139637947083,1.1138755083084106,6778,0.7641133069992065,0.6547755002975464,0.7317792859250516,0.893626438477427
test,4.0,rel_velocity_xy,0,0.3523423671722412,0.9441109538078308,6778,0.8005784749984741,0.4628603756427765,0.8228090882266155,0.935969312481558
test,4.0,rel_velocity_xy,1,0.9441109538078308,1.0633798599243165,6778,1.019731044769287,0.4757075011730194,0.8787252876954854,0.9583948067276483
test,4.0,rel_velocity_xy,2,1.0633798599243165,1.0880611658096313,6777,1.0780599117279053,0.48311862349510193,0.8731001918252914,0.9358123063302346
test,4.0,rel_velocity_xy,3,1.0880611658096313,1.1043774604797363,6778,1.0962084531784058,0.4688018560409546,0.8697255827677781,0.937002065506049
test,4.0,rel_velocity_xy,4,1.1043774604797363,1.2857874631881714,6778,1.1263140439987183,0.5941083431243896,0.8387429920330481,0.929772794334612
test,4.0,error_direction_diag_only,0,0.2968721389770508,0.5778004050254821,6778,0.524793803691864,0.5387675166130066,0.5866037179108882,0.8809383298908232
test,4.0,error_direction_diag_only,1,0.5778004050254821,0.6677274942398072,6778,0.6183339953422546,0.5022947788238525,0.7202714665092947,0.9461493065801121
test,4.0,error_direction_diag_only,2,0.6677274942398072,0.8241880416870118,6777,0.7377991080284119,0.4543159008026123,0.852589641434263,0.9564704146377453
test,4.0,error_direction_diag_only,3,0.8241880416870118,1.0394488334655763,6778,0.9394261837005615,0.7471884489059448,0.7336972558276778,0.9023310711124225
test,4.0,error_direction_diag_only,4,1.0394488334655763,1.6150399446487427,6778,1.1037588119506836,1.4414327144622803,0.5172617291236353,0.7570079669519032
