method_key,method,steps,episode_reward,episode_length,wall_time,training_seed
block_projected_s1,n3pf_ms_block_projected_seed1,54548,14.049412,170,2026-05-15 18:50:35,1
block_projected_s1,n3pf_ms_block_projected_seed1,54752,2.787445,72,2026-05-15 18:50:36,1
block_projected_s1,n3pf_ms_block_projected_seed1,54760,14.607724,158,2026-05-15 18:50:36,1
block_projected_s1,n3pf_ms_block_projected_seed1,54976,13.936776,165,2026-05-15 18:50:37,1
block_projected_s1,n3pf_ms_block_projected_seed1,55168,0.156851,48,2026-05-15 18:50:38,1
block_projected_s1,n3pf_ms_block_projected_seed1,55240,12.251576,173,2026-05-15 18:50:38,1
block_projected_s1,n3pf_ms_block_projected_seed1,55396,34.133657,159,2026-05-15 18:50:39,1
block_projected_s1,n3pf_ms_block_projected_seed1,55420,14.334089,167,2026-05-15 18:50:39,1
block_projected_s1,n3pf_ms_block_projected_seed1,55472,0.519773,58,2026-05-15 18:50:39,1
block_projected_s1,n3pf_ms_block_projected_seed1,55656,0.30746,65,2026-05-15 18:50:39,1
block_projected_s1,n3pf_ms_block_projected_seed1,55732,15.837585,141,2026-05-15 18:50:40,1
block_projected_s1,n3pf_ms_block_projected_seed1,55796,5.27695,94,2026-05-15 18:50:40,1
block_projected_s1,n3pf_ms_block_projected_seed1,56176,12.733827,176,2026-05-15 18:50:41,1
block_projected_s1,n3pf_ms_block_projected_seed1,56284,-4.583378,27,2026-05-15 18:50:42,1
block_projected_s1,n3pf_ms_block_projected_seed1,56300,13.840997,161,2026-05-15 18:50:42,1
block_projected_s1,n3pf_ms_block_projected_seed1,56408,14.085824,169,2026-05-15 18:50:42,1
block_projected_s1,n3pf_ms_block_projected_seed1,56460,34.308168,166,2026-05-15 18:50:42,1
block_projected_s1,n3pf_ms_block_projected_seed1,56904,15.181596,155,2026-05-15 18:50:44,1
block_projected_s1,n3pf_ms_block_projected_seed1,56908,35.524168,152,2026-05-15 18:50:44,1
block_projected_s1,n3pf_ms_block_projected_seed1,57084,15.166549,156,2026-05-15 18:50:45,1
block_projected_s1,n3pf_ms_block_projected_seed1,57120,12.34826,178,2026-05-15 18:50:45,1
block_projected_s1,n3pf_ms_block_projected_seed1,57216,3.173166,77,2026-05-15 18:50:45,1
block_projected_s1,n3pf_ms_block_projected_seed1,57264,-2.527388,45,2026-05-15 18:50:45,1
block_projected_s1,n3pf_ms_block_projected_seed1,57644,33.097054,185,2026-05-15 18:50:48,1
block_projected_s1,n3pf_ms_block_projected_seed1,57844,14.421902,157,2026-05-15 18:50:49,1
block_projected_s1,n3pf_ms_block_projected_seed1,57856,11.696096,184,2026-05-15 18:50:49,1
block_projected_s1,n3pf_ms_block_projected_seed1,57868,35.765796,151,2026-05-15 18:50:49,1
block_projected_s1,n3pf_ms_block_projected_seed1,57956,-5.645203,28,2026-05-15 18:50:49,1
block_projected_s1,n3pf_ms_block_projected_seed1,58136,10.098589,123,2026-05-15 18:50:50,1
block_projected_s1,n3pf_ms_block_projected_seed1,58536,11.681491,170,2026-05-15 18:50:51,1
block_projected_s1,n3pf_ms_block_projected_seed1,58584,12.898484,179,2026-05-15 18:50:52,1
block_projected_s1,n3pf_ms_block_projected_seed1,58708,12.658405,188,2026-05-15 18:50:52,1
block_projected_s1,n3pf_ms_block_projected_seed1,58800,14.048427,166,2026-05-15 18:50:52,1
block_projected_s1,n3pf_ms_block_projected_seed1,59048,10.450976,116,2026-05-15 18:50:53,1
block_projected_s1,n3pf_ms_block_projected_seed1,59248,13.094908,178,2026-05-15 18:50:54,1
block_projected_s1,n3pf_ms_block_projected_seed1,59404,33.448916,174,2026-05-15 18:50:55,1
block_projected_s1,n3pf_ms_block_projected_seed1,59476,11.866933,169,2026-05-15 18:50:55,1
block_projected_s1,n3pf_ms_block_projected_seed1,59688,-1.448365,53,2026-05-15 18:50:56,1
block_projected_s1,n3pf_ms_block_projected_seed1,59748,13.864417,175,2026-05-15 18:50:56,1
block_projected_s1,n3pf_ms_block_projected_seed1,59852,-4.747015,26,2026-05-15 18:50:56,1
block_projected_s1,n3pf_ms_block_projected_seed1,59976,12.849712,182,2026-05-15 18:50:57,1
block_projected_s1,n3pf_ms_block_projected_seed1,60080,13.503832,169,2026-05-15 18:50:57,1
block_projected_s1,n3pf_ms_block_projected_seed1,60392,13.491494,176,2026-05-15 18:50:58,1
block_projected_s1,n3pf_ms_block_projected_seed1,60504,35.165909,163,2026-05-15 18:50:59,1
block_projected_s1,n3pf_ms_block_projected_seed1,60632,14.124615,164,2026-05-15 18:50:59,1
block_projected_s1,n3pf_ms_block_projected_seed1,60740,-4.335023,27,2026-05-15 18:51:00,1
block_projected_s1,n3pf_ms_block_projected_seed1,60788,33.458457,177,2026-05-15 18:51:00,1
block_projected_s1,n3pf_ms_block_projected_seed1,61072,34.553553,170,2026-05-15 18:51:01,1
block_projected_s1,n3pf_ms_block_projected_seed1,61216,13.988254,178,2026-05-15 18:51:02,1
block_projected_s1,n3pf_ms_block_projected_seed1,61336,-4.645445,30,2026-05-15 18:51:02,1
block_projected_s1,n3pf_ms_block_projected_seed1,61396,34.594978,152,2026-05-15 18:51:02,1
block_projected_s1,n3pf_ms_block_projected_seed1,61400,13.428865,165,2026-05-15 18:51:02,1
block_projected_s1,n3pf_ms_block_projected_seed1,61496,-5.809907,24,2026-05-15 18:51:04,1
block_projected_s1,n3pf_ms_block_projected_seed1,61828,32.953137,189,2026-05-15 18:51:06,1
block_projected_s1,n3pf_ms_block_projected_seed1,62008,9.462391,128,2026-05-15 18:51:06,1
block_projected_s1,n3pf_ms_block_projected_seed1,62064,13.929539,182,2026-05-15 18:51:06,1
block_projected_s1,n3pf_ms_block_projected_seed1,62108,33.379144,178,2026-05-15 18:51:07,1
block_projected_s1,n3pf_ms_block_projected_seed1,62116,-3.148366,27,2026-05-15 18:51:07,1
block_projected_s1,n3pf_ms_block_projected_seed1,62528,12.336235,175,2026-05-15 18:51:08,1
block_projected_s1,n3pf_ms_block_projected_seed1,62628,12.330918,128,2026-05-15 18:51:09,1
block_projected_s1,n3pf_ms_block_projected_seed1,62768,13.189626,176,2026-05-15 18:51:09,1
block_projected_s1,n3pf_ms_block_projected_seed1,62776,14.444773,167,2026-05-15 18:51:09,1
block_projected_s1,n3pf_ms_block_projected_seed1,63148,14.391087,155,2026-05-15 18:51:11,1
block_projected_s1,n3pf_ms_block_projected_seed1,63188,5.151798,105,2026-05-15 18:51:11,1
block_projected_s1,n3pf_ms_block_projected_seed1,63256,-4.651337,27,2026-05-15 18:51:11,1
block_projected_s1,n3pf_ms_block_projected_seed1,63284,34.318908,164,2026-05-15 18:51:11,1
block_projected_s1,n3pf_ms_block_projected_seed1,63308,-3.985926,30,2026-05-15 18:51:11,1
block_projected_s1,n3pf_ms_block_projected_seed1,63452,13.652995,169,2026-05-15 18:51:12,1
block_projected_s1,n3pf_ms_block_projected_seed1,63524,0.416346,60,2026-05-15 18:51:12,1
block_projected_s1,n3pf_ms_block_projected_seed1,63736,7.863765,107,2026-05-15 18:51:13,1
block_projected_s1,n3pf_ms_block_projected_seed1,63776,0.84974,63,2026-05-15 18:51:13,1
block_projected_s1,n3pf_ms_block_projected_seed1,63964,12.616167,177,2026-05-15 18:51:14,1
block_projected_s1,n3pf_ms_block_projected_seed1,64072,-4.589585,27,2026-05-15 18:51:14,1
block_projected_s1,n3pf_ms_block_projected_seed1,64136,14.304263,171,2026-05-15 18:51:14,1
block_projected_s1,n3pf_ms_block_projected_seed1,64276,-3.346399,35,2026-05-15 18:51:15,1
block_projected_s1,n3pf_ms_block_projected_seed1,64400,14.719019,156,2026-05-15 18:51:15,1
block_projected_s1,n3pf_ms_block_projected_seed1,64476,33.377753,185,2026-05-15 18:51:15,1
block_projected_s1,n3pf_ms_block_projected_seed1,64768,13.650544,174,2026-05-15 18:51:16,1
block_projected_s1,n3pf_ms_block_projected_seed1,64940,14.594114,166,2026-05-15 18:51:17,1
block_projected_s1,n3pf_ms_block_projected_seed1,65096,13.093259,174,2026-05-15 18:51:18,1
block_projected_s1,n3pf_ms_block_projected_seed1,65124,34.484035,162,2026-05-15 18:51:18,1
block_projected_s1,n3pf_ms_block_projected_seed1,65188,-5.070462,23,2026-05-15 18:51:18,1
block_projected_s1,n3pf_ms_block_projected_seed1,65432,13.518905,166,2026-05-15 18:51:19,1
block_projected_s1,n3pf_ms_block_projected_seed1,65628,13.559036,172,2026-05-15 18:51:21,1
block_projected_s1,n3pf_ms_block_projected_seed1,65764,34.648908,160,2026-05-15 18:51:22,1
block_projected_s1,n3pf_ms_block_projected_seed1,65876,13.906205,172,2026-05-15 18:51:22,1
block_projected_s1,n3pf_ms_block_projected_seed1,66168,12.567647,184,2026-05-15 18:51:23,1
block_projected_s1,n3pf_ms_block_projected_seed1,66292,-4.331398,31,2026-05-15 18:51:24,1
block_projected_s1,n3pf_ms_block_projected_seed1,66324,12.053784,174,2026-05-15 18:51:24,1
block_projected_s1,n3pf_ms_block_projected_seed1,66468,13.359605,176,2026-05-15 18:51:25,1
block_projected_s1,n3pf_ms_block_projected_seed1,66504,34.755266,157,2026-05-15 18:51:25,1
block_projected_s1,n3pf_ms_block_projected_seed1,66856,8.04279,88,2026-05-15 18:51:26,1
block_projected_s1,n3pf_ms_block_projected_seed1,66948,13.621397,164,2026-05-15 18:51:26,1
block_projected_s1,n3pf_ms_block_projected_seed1,67036,33.748171,178,2026-05-15 18:51:27,1
block_projected_s1,n3pf_ms_block_projected_seed1,67124,13.195647,164,2026-05-15 18:51:27,1
block_projected_s1,n3pf_ms_block_projected_seed1,67568,33.981122,178,2026-05-15 18:51:28,1
block_projected_s1,n3pf_ms_block_projected_seed1,67620,35.681025,146,2026-05-15 18:51:29,1
block_projected_s1,n3pf_ms_block_projected_seed1,67660,12.84716,178,2026-05-15 18:51:29,1
block_projected_s1,n3pf_ms_block_projected_seed1,67796,14.026437,168,2026-05-15 18:51:29,1
block_projected_s1,n3pf_ms_block_projected_seed1,68220,35.12062,150,2026-05-15 18:51:31,1
block_projected_s1,n3pf_ms_block_projected_seed1,68256,13.893012,172,2026-05-15 18:51:31,1
block_projected_s1,n3pf_ms_block_projected_seed1,68268,10.179355,152,2026-05-15 18:51:31,1
block_projected_s1,n3pf_ms_block_projected_seed1,68444,14.581505,162,2026-05-15 18:51:32,1
block_projected_s1,n3pf_ms_block_projected_seed1,68944,12.763021,169,2026-05-15 18:51:33,1
block_projected_s1,n3pf_ms_block_projected_seed1,69000,12.755075,186,2026-05-15 18:51:34,1
block_projected_s1,n3pf_ms_block_projected_seed1,69040,11.921638,205,2026-05-15 18:51:34,1
block_projected_s1,n3pf_ms_block_projected_seed1,69200,13.325776,189,2026-05-15 18:51:34,1
block_projected_s1,n3pf_ms_block_projected_seed1,69312,-5.743241,28,2026-05-15 18:51:35,1
block_projected_s1,n3pf_ms_block_projected_seed1,69640,34.107453,174,2026-05-15 18:51:38,1
block_projected_s1,n3pf_ms_block_projected_seed1,69664,13.572589,156,2026-05-15 18:51:38,1
block_projected_s1,n3pf_ms_block_projected_seed1,69696,12.825709,174,2026-05-15 18:51:38,1
block_projected_s1,n3pf_ms_block_projected_seed1,69744,-4.005055,26,2026-05-15 18:51:38,1
block_projected_s1,n3pf_ms_block_projected_seed1,70016,13.521642,176,2026-05-15 18:51:39,1
block_projected_s1,n3pf_ms_block_projected_seed1,70276,16.271191,153,2026-05-15 18:51:40,1
block_projected_s1,n3pf_ms_block_projected_seed1,70416,34.030253,168,2026-05-15 18:51:41,1
block_projected_s1,n3pf_ms_block_projected_seed1,70480,11.249368,196,2026-05-15 18:51:41,1
block_projected_s1,n3pf_ms_block_projected_seed1,70708,14.437126,173,2026-05-15 18:51:42,1
block_projected_s1,n3pf_ms_block_projected_seed1,71000,12.996277,181,2026-05-15 18:51:43,1
block_projected_s1,n3pf_ms_block_projected_seed1,71044,36.108968,157,2026-05-15 18:51:43,1
block_projected_s1,n3pf_ms_block_projected_seed1,71116,-4.939808,29,2026-05-15 18:51:43,1
block_projected_s1,n3pf_ms_block_projected_seed1,71220,32.74123,185,2026-05-15 18:51:44,1
block_projected_s1,n3pf_ms_block_projected_seed1,71508,31.961792,200,2026-05-15 18:51:45,1
block_projected_s1,n3pf_ms_block_projected_seed1,71800,13.159205,189,2026-05-15 18:51:46,1
block_projected_s1,n3pf_ms_block_projected_seed1,71832,13.702879,179,2026-05-15 18:51:46,1
block_projected_s1,n3pf_ms_block_projected_seed1,71976,12.481547,189,2026-05-15 18:51:46,1
block_projected_s1,n3pf_ms_block_projected_seed1,72084,15.396291,144,2026-05-15 18:51:47,1
block_projected_s1,n3pf_ms_block_projected_seed1,72356,14.456036,139,2026-05-15 18:51:48,1
block_projected_s1,n3pf_ms_block_projected_seed1,72520,12.979755,172,2026-05-15 18:51:48,1
block_projected_s1,n3pf_ms_block_projected_seed1,72660,13.141653,171,2026-05-15 18:51:49,1
block_projected_s1,n3pf_ms_block_projected_seed1,72704,14.889721,155,2026-05-15 18:51:49,1
block_projected_s1,n3pf_ms_block_projected_seed1,72932,1.315291,57,2026-05-15 18:51:50,1
block_projected_s1,n3pf_ms_block_projected_seed1,73008,13.526725,163,2026-05-15 18:51:50,1
block_projected_s1,n3pf_ms_block_projected_seed1,73216,12.679675,174,2026-05-15 18:51:51,1
block_projected_s1,n3pf_ms_block_projected_seed1,73332,-5.076965,29,2026-05-15 18:51:51,1
block_projected_s1,n3pf_ms_block_projected_seed1,73360,34.105874,175,2026-05-15 18:51:51,1
block_projected_s1,n3pf_ms_block_projected_seed1,73548,12.856502,154,2026-05-15 18:51:52,1
block_projected_s1,n3pf_ms_block_projected_seed1,73760,13.238553,188,2026-05-15 18:51:55,1
block_projected_s1,n3pf_ms_block_projected_seed1,74096,32.653555,184,2026-05-15 18:51:56,1
block_projected_s1,n3pf_ms_block_projected_seed1,74100,2.395633,85,2026-05-15 18:51:56,1
block_projected_s1,n3pf_ms_block_projected_seed1,74168,31.774389,209,2026-05-15 18:51:56,1
block_projected_s1,n3pf_ms_block_projected_seed1,74264,11.720391,179,2026-05-15 18:51:56,1
block_projected_s1,n3pf_ms_block_projected_seed1,74328,-1.030908,58,2026-05-15 18:51:57,1
block_projected_s1,n3pf_ms_block_projected_seed1,74452,1.939663,88,2026-05-15 18:51:57,1
block_projected_s1,n3pf_ms_block_projected_seed1,74836,13.677285,167,2026-05-15 18:51:58,1
block_projected_s1,n3pf_ms_block_projected_seed1,74952,14.34903,172,2026-05-15 18:51:59,1
block_projected_s1,n3pf_ms_block_projected_seed1,75056,12.596558,182,2026-05-15 18:51:59,1
block_projected_s1,n3pf_ms_block_projected_seed1,75200,32.953756,187,2026-05-15 18:52:00,1
block_projected_s1,n3pf_ms_block_projected_seed1,75496,15.043938,165,2026-05-15 18:52:01,1
block_projected_s1,n3pf_ms_block_projected_seed1,75604,14.324759,163,2026-05-15 18:52:01,1
block_projected_s1,n3pf_ms_block_projected_seed1,75608,-5.122033,28,2026-05-15 18:52:01,1
block_projected_s1,n3pf_ms_block_projected_seed1,75708,14.233127,163,2026-05-15 18:52:02,1
block_projected_s1,n3pf_ms_block_projected_seed1,75860,14.497737,165,2026-05-15 18:52:02,1
block_projected_s1,n3pf_ms_block_projected_seed1,76276,12.826011,168,2026-05-15 18:52:04,1
block_projected_s1,n3pf_ms_block_projected_seed1,76300,14.063052,173,2026-05-15 18:52:04,1
block_projected_s1,n3pf_ms_block_projected_seed1,76488,32.803621,195,2026-05-15 18:52:05,1
block_projected_s1,n3pf_ms_block_projected_seed1,76528,14.787979,167,2026-05-15 18:52:05,1
block_projected_s1,n3pf_ms_block_projected_seed1,76876,14.139886,144,2026-05-15 18:52:06,1
block_projected_s1,n3pf_ms_block_projected_seed1,76992,12.965388,179,2026-05-15 18:52:07,1
block_projected_s1,n3pf_ms_block_projected_seed1,77260,32.678638,193,2026-05-15 18:52:08,1
block_projected_s1,n3pf_ms_block_projected_seed1,77280,13.449578,188,2026-05-15 18:52:08,1
block_projected_s1,n3pf_ms_block_projected_seed1,77712,33.769958,180,2026-05-15 18:52:09,1
block_projected_s1,n3pf_ms_block_projected_seed1,77752,9.908921,219,2026-05-15 18:52:09,1
block_projected_s1,n3pf_ms_block_projected_seed1,77896,35.127419,159,2026-05-15 18:52:12,1
block_projected_s1,n3pf_ms_block_projected_seed1,78024,33.000181,186,2026-05-15 18:52:12,1
block_projected_s1,n3pf_ms_block_projected_seed1,78204,11.627871,113,2026-05-15 18:52:13,1
block_projected_s1,n3pf_ms_block_projected_seed1,78336,-2.738531,33,2026-05-15 18:52:13,1
block_projected_s1,n3pf_ms_block_projected_seed1,78448,12.707963,184,2026-05-15 18:52:14,1
block_projected_s1,n3pf_ms_block_projected_seed1,78572,34.702153,169,2026-05-15 18:52:14,1
block_projected_s1,n3pf_ms_block_projected_seed1,78660,14.647983,159,2026-05-15 18:52:14,1
block_projected_s1,n3pf_ms_block_projected_seed1,79100,12.836946,191,2026-05-15 18:52:16,1
block_projected_s1,n3pf_ms_block_projected_seed1,79148,34.433459,175,2026-05-15 18:52:16,1
block_projected_s1,n3pf_ms_block_projected_seed1,79268,34.020708,174,2026-05-15 18:52:17,1
block_projected_s1,n3pf_ms_block_projected_seed1,79392,14.21568,183,2026-05-15 18:52:17,1
block_projected_s1,n3pf_ms_block_projected_seed1,79760,14.46594,153,2026-05-15 18:52:18,1
block_projected_s1,n3pf_ms_block_projected_seed1,79780,33.490663,170,2026-05-15 18:52:18,1
block_projected_s1,n3pf_ms_block_projected_seed1,79928,14.600796,165,2026-05-15 18:52:19,1
block_projected_s1,n3pf_ms_block_projected_seed1,79984,0.801581,56,2026-05-15 18:52:19,1
block_projected_s1,n3pf_ms_block_projected_seed1,80004,14.342034,153,2026-05-15 18:52:19,1
block_projected_s1,n3pf_ms_block_projected_seed1,80400,16.528358,155,2026-05-15 18:52:21,1
block_projected_s1,n3pf_ms_block_projected_seed1,80620,14.755296,173,2026-05-15 18:52:21,1
block_projected_s1,n3pf_ms_block_projected_seed1,80640,34.282173,164,2026-05-15 18:52:22,1
block_projected_s1,n3pf_ms_block_projected_seed1,80780,33.228711,194,2026-05-15 18:52:22,1
block_projected_s1,n3pf_ms_block_projected_seed1,81108,12.927588,177,2026-05-15 18:52:23,1
block_projected_s1,n3pf_ms_block_projected_seed1,81232,15.503834,153,2026-05-15 18:52:24,1
block_projected_s1,n3pf_ms_block_projected_seed1,81348,12.415056,177,2026-05-15 18:52:24,1
block_projected_s1,n3pf_ms_block_projected_seed1,81504,12.999804,181,2026-05-15 18:52:25,1
block_projected_s1,n3pf_ms_block_projected_seed1,81652,10.068722,105,2026-05-15 18:52:25,1
block_projected_s1,n3pf_ms_block_projected_seed1,81856,34.445132,187,2026-05-15 18:52:26,1
block_projected_s1,n3pf_ms_block_projected_seed1,81864,9.378111,129,2026-05-15 18:52:26,1
block_projected_s1,n3pf_ms_block_projected_seed1,81972,-4.082672,27,2026-05-15 18:52:28,1
block_projected_s1,n3pf_ms_block_projected_seed1,82028,7.012022,94,2026-05-15 18:52:29,1
block_projected_s1,n3pf_ms_block_projected_seed1,82068,15.299981,141,2026-05-15 18:52:29,1
block_projected_s1,n3pf_ms_block_projected_seed1,82392,4.915847,91,2026-05-15 18:52:30,1
block_projected_s1,n3pf_ms_block_projected_seed1,82508,-3.236396,29,2026-05-15 18:52:30,1
block_projected_s1,n3pf_ms_block_projected_seed1,82568,13.625225,178,2026-05-15 18:52:31,1
block_projected_s1,n3pf_ms_block_projected_seed1,82592,-5.145224,21,2026-05-15 18:52:31,1
block_projected_s1,n3pf_ms_block_projected_seed1,82628,13.552221,164,2026-05-15 18:52:31,1
block_projected_s1,n3pf_ms_block_projected_seed1,82696,15.342499,157,2026-05-15 18:52:31,1
block_projected_s1,n3pf_ms_block_projected_seed1,82844,-0.247907,54,2026-05-15 18:52:32,1
block_projected_s1,n3pf_ms_block_projected_seed1,83260,33.813698,173,2026-05-15 18:52:33,1
block_projected_s1,n3pf_ms_block_projected_seed1,83300,33.385556,177,2026-05-15 18:52:34,1
block_projected_s1,n3pf_ms_block_projected_seed1,83400,13.45464,176,2026-05-15 18:52:34,1
block_projected_s1,n3pf_ms_block_projected_seed1,83484,13.586884,160,2026-05-15 18:52:34,1
block_projected_s1,n3pf_ms_block_projected_seed1,83892,15.149929,158,2026-05-15 18:52:36,1
block_projected_s1,n3pf_ms_block_projected_seed1,83976,14.334467,169,2026-05-15 18:52:36,1
block_projected_s1,n3pf_ms_block_projected_seed1,84128,12.912336,182,2026-05-15 18:52:37,1
block_projected_s1,n3pf_ms_block_projected_seed1,84204,33.636594,180,2026-05-15 18:52:37,1
block_projected_s1,n3pf_ms_block_projected_seed1,84548,13.760684,164,2026-05-15 18:52:38,1
block_projected_s1,n3pf_ms_block_projected_seed1,84576,15.717564,150,2026-05-15 18:52:38,1
block_projected_s1,n3pf_ms_block_projected_seed1,84824,3.291332,69,2026-05-15 18:52:39,1
block_projected_s1,n3pf_ms_block_projected_seed1,84828,14.010378,175,2026-05-15 18:52:39,1
block_projected_s1,n3pf_ms_block_projected_seed1,84896,34.028371,173,2026-05-15 18:52:39,1
block_projected_s1,n3pf_ms_block_projected_seed1,84992,-4.791701,24,2026-05-15 18:52:40,1
block_projected_s1,n3pf_ms_block_projected_seed1,85056,1.415893,58,2026-05-15 18:52:40,1
block_projected_s1,n3pf_ms_block_projected_seed1,85204,34.414948,157,2026-05-15 18:52:40,1
