method_key,method,checkpoint,checkpoint_step,checkpoint_label,threat_motion_mode,episodes,success_rate,collision_rate,near_miss_rate,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,raw_min_predicted_cpa,nan_or_crash
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_final,500000,final,ar1_velocity,61,0.3114754098360656,0.6885245901639344,0.3114754098360656,0.8954020722804593,4.8322550300256175,0.6414934191547457,92.32786885245902,25.842553722006944,0.2871915607521311,0.3390204650790902,1.4326685596961868,0.08372729603984128,0.0,2.8523943154204394,0
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_final,500000,final,crossing_or_sudden_threat,45,0.4666666666666667,0.5333333333333333,0.4,0.9322729067058556,5.0239088757979085,0.7415685604015986,95.97777777777777,30.338921620215483,0.2631955427628617,0.2990252919926564,1.4472117689031934,0.08362819397872003,0.0,2.961439840336042,0
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_final,500000,final,linear,44,0.22727272727272727,0.7727272727272727,0.11363636363636363,0.9190554283550344,4.942216823667678,0.6642947522076693,94.70454545454545,25.102633070243336,0.27594103385430263,0.29850236027959665,1.4580621730473817,0.08188155130401867,0.0,2.944075544503747,0
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_final,500000,final,sinusoidal_lateral,90,0.2222222222222222,0.7777777777777778,0.2111111111111111,0.9075507366937919,5.010881065834965,0.5835288768013318,93.28888888888889,24.497024147911553,0.27418387323171395,0.30738497726058134,1.4494169828916355,0.07958636006379399,0.0,3.013023281013545,0
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,z_layernorm_alpha_0p5_250k,250000,250k,accel_decel,71,0.28169014084507044,0.7183098591549296,0.2535211267605634,0.8875254139608262,4.866693474288168,0.6410118280582024,90.32394366197182,25.09269070055715,0.3098735712478429,0.34070219962762793,1.3708794573317238,0.05908086108628753,0.0,2.8446589381980627,0
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,z_layernorm_alpha_0p5_250k,250000,250k,ar1_velocity,65,0.27692307692307694,0.7230769230769231,0.26153846153846155,0.8988564251078878,4.824656240317666,0.6281425129908782,91.53846153846153,25.405394651897588,0.2817198688933103,0.3231022918232466,1.372495927797869,0.057152875397519745,0.0,2.84892361087341,0
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,z_layernorm_alpha_0p5_250k,250000,250k,crossing_or_sudden_threat,43,0.4186046511627907,0.5813953488372093,0.4186046511627907,0.9201594921818353,4.969739962619985,0.6909764610057654,93.72093023255815,28.97592265076303,0.2629125594492395,0.28917554842858345,1.392235770729369,0.057560303484601526,0.0,2.987618961635182,0
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,z_layernorm_alpha_0p5_250k,250000,250k,linear,42,0.2619047619047619,0.7380952380952381,0.2619047619047619,0.8786740977623466,4.879712092392287,0.591715124568769,89.69047619047619,24.36667286188453,0.31852391031384064,0.35507217115113876,1.3848448807988019,0.05822730238787366,0.0,2.7900924054680485,0
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,z_layernorm_alpha_0p5_250k,250000,250k,sinusoidal_lateral,79,0.26582278481012656,0.7341772151898734,0.24050632911392406,0.9051117411521397,4.832005537083259,0.6496992273421227,92.25316455696202,25.41334880462981,0.2804215276229912,0.3156163096490337,1.3752154584639684,0.05789775022062798,0.0,2.882078017392067,0
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,z_layernorm_alpha_0p5_500k,500000,500k,accel_decel,52,0.5384615384615384,0.46153846153846156,0.5384615384615384,0.928712914710293,5.507528064064588,0.7412178109471614,105.90384615384616,31.593665175521586,0.22214669766520184,0.2553147264349335,1.4831435096660452,0.08497562272531843,0.0,3.6470954476210666,0
